seq,anchorId,range,rssi,sec,nsec
253,1,5502,-87.62105489068372,288,70000000
253,3,9714,-91.28526707690276,288,73000000
253,2,9725,-91.86662454583038,288,85000000
254,0,2797,-88.11293501400927,288,160000000
254,1,5548,-88.49677481298167,288,164000000
254,3,9691,-91.82722827047508,288,176000000
254,2,9728,-90.92347695795,288,179000000
255,0,2788,-88.38059484910853,288,260000000
255,1,5537,-87.86817861020398,288,264000000
255,3,9706,-91.12226539539373,288,278000000
255,2,9717,-92.49359405257918,288,281000000
0,0,2831,-88.51449324499694,288,360000000
0,1,5516,-88.0095164313205,288,388000000
0,3,9695,-91.044347923634,288,401000000
0,2,9722,-92.0718334343744,288,412000000
1,0,2819,-88.58138679425191,288,460000000
1,1,5565,-88.43655440934872,288,463000000
1,3,9697,-91.14308403513336,288,467000000
1,2,9701,-92.69362720406524,288,478000000
2,0,2816,-89.33003939074074,288,558000000
2,1,5485,-88.65622482724382,288,573000000
2,3,9690,-92.62791517291176,288,583000000
2,2,9719,-92.0978809404689,288,589000000
3,0,2820,-88.06842364803863,288,660000000
3,1,5497,-88.3537926211401,288,661000000
3,3,9683,-91.82058254232224,288,676000000
3,2,9724,-91.57615959339358,288,679000000
4,0,2817,-87.97724900920315,288,760000000
4,1,5542,-89.04120201818321,288,764000000
4,3,9715,-91.35791482638336,288,767000000
4,2,9721,-91.46649744032072,288,777000000
5,0,2820,-88.59061267790081,288,860000000
5,1,5532,-87.97779246527479,288,868000000
5,3,9681,-91.66222394115124,288,879000000
5,2,9709,-91.96409992828994,288,881000000
6,0,2796,-88.32837474156634,288,960000000
6,1,5497,-88.77313313200588,288,963000000
6,3,9681,-91.61768248008136,288,974000000
6,2,9731,-91.44444306431816,288,977000000
7,0,2799,-88.03138611854769,289,60000000
7,1,5562,-89.5677905852807,289,65000000
7,3,9688,-93.1608494127256,289,67000000
7,2,9721,-91.37925654863172,289,81000000
8,0,2809,-88.37743630251313,289,160000000
8,1,5487,-88.33377704507782,289,168000000
8,3,9695,-91.12710569763688,289,171000000
8,2,9716,-92.0645381826465,289,178000000
9,0,2843,-88.34777923339688,289,260000000
9,1,5436,-88.18162164182013,289,264000000
9,3,9673,-90.99902910793767,289,276000000
9,2,9715,-92.0899206420005,289,277000000
10,0,2797,-88.48003126884203,289,360000000
10,1,5462,-88.19814977072298,289,366000000
10,3,9672,-92.37692159159826,289,372000000
10,2,9718,-92.09283636911984,289,380000000
11,0,2842,-88.21383896784876,289,460000000
11,1,5392,-88.66744363043968,289,467000000
11,3,9631,-91.8656298409998,289,470000000
11,2,9721,-92.06196474694276,289,482000000
12,0,2829,-88.88787439660747,289,560000000
12,1,5367,-88.43470808095091,289,582000000
12,2,9721,-92.6259485320971,289,586000000
13,0,2844,-88.12891884784158,289,660000000
13,1,5376,-87.67459268237987,289,663000000
13,2,9690,-91.49119488602456,289,667000000
14,0,2858,-87.57411927626553,289,759000000
14,1,5351,-88.51672295761547,289,765000000
14,2,9736,-91.91899106667702,289,768000000
15,0,2841,-87.46717836294859,289,860000000
15,1,5400,-88.29881058576713,289,869000000
15,2,9716,-91.7180528031068,289,874000000
16,0,2814,-88.22744974375122,289,960000000
16,1,5395,-87.8576583295157,289,970000000
16,2,9720,-91.45023560305891,289,973000000
17,0,2863,-88.38454802871921,290,60000000
17,1,5368,-88.1612173070076,290,66000000
17,3,9257,-94.16278281363432,290,77000000
17,2,9682,-91.6341265400328,290,80000000
18,0,2857,-87.034287162979,290,160000000
18,1,5318,-88.09233228535919,290,165000000
18,2,9681,-91.27891909371436,290,179000000
19,0,2885,-88.47530707897319,290,260000000
19,1,5356,-89.08246853055904,290,264000000
19,2,9707,-92.10590326258216,290,267000000
20,0,2878,-88.26064557044258,290,360000000
20,1,5358,-88.62507898235727,290,371000000
20,3,9220,-93.01112792942956,290,374000000
20,2,9690,-91.07986385844582,290,381000000
21,0,2912,-87.78088804148962,290,460000000
21,1,5356,-88.49401140434072,290,463000000
21,3,9251,-93.1030647548757,290,465000000
21,2,9690,-91.52393080751716,290,476000000
22,0,2854,-87.87237979246507,290,560000000
22,1,5350,-88.37060553814493,290,567000000
22,3,9231,-93.5780551721586,290,569000000
22,2,9684,-91.6915980694479,290,579000000
23,0,2860,-88.52800387069573,290,660000000
23,1,5312,-87.83662602110111,290,671000000
23,3,9232,-93.06266866816642,290,673000000
23,2,9725,-92.43106433429053,290,685000000
24,0,2904,-87.90802209077175,290,760000000
24,1,5349,-88.58888010391118,290,763000000
24,3,9252,-93.14761162706462,290,766000000
24,2,9687,-92.00840228355582,290,777000000
25,0,2873,-88.34107439571842,290,860000000
25,1,5321,-88.47365888810953,290,868000000
25,3,9240,-92.74238536091993,290,871000000
25,2,9696,-91.65776264587628,290,883000000
26,0,2913,-88.38567468106423,290,960000000
26,1,5281,-88.26817003115984,290,966000000
26,3,9217,-93.16055963018094,290,974000000
26,2,9674,-91.69979098286744,290,977000000
27,0,2887,-88.11461770233184,291,60000000
27,1,5300,-89.0816713620749,291,73000000
27,3,9236,-92.7506071455866,291,76000000
27,2,9665,-92.09983159044094,291,80000000
28,0,2895,-88.36782843302258,291,160000000
28,1,5324,-88.85043025801902,291,164000000
28,3,9230,-92.90334560879666,291,176000000
28,2,9679,-91.6235718359956,291,177000000
29,0,2903,-87.83377344544643,291,260000000
29,1,5323,-88.43409527534749,291,264000000
29,3,9229,-92.77717906791756,291,266000000
29,2,9675,-91.5178023993805,291,276000000
30,0,2919,-87.78380934782906,291,360000000
30,1,5312,-88.40036996533932,291,366000000
30,3,9209,-93.22317164959205,291,370000000
30,2,9703,-91.14709432781484,291,378000000
31,0,2930,-87.29027069789446,291,459000000
31,1,5280,-88.79378989390582,291,466000000
31,3,9203,-93.21742259159764,291,469000000
31,2,9680,-90.93378087002604,291,480000000
32,0,2884,-88.4426508889463,291,560000000
32,1,5309,-88.79349649745753,291,571000000
32,3,9221,-93.62492835794326,291,575000000
32,2,9670,-92.67971150724289,291,587000000
33,0,2933,-88.06000312960136,291,660000000
33,1,5277,-88.55992305403899,291,672000000
33,3,9176,-92.94066176370134,291,675000000
33,2,9681,-91.70315537941804,291,688000000
34,0,2890,-88.08514685919236,291,759000000
34,1,5155,-87.87633281489978,291,768000000
34,3,9224,-93.02362625169464,291,770000000
34,2,9655,-91.36708231246762,291,781000000
35,0,2974,-87.9084171971434,291,861000000
35,1,5163,-88.18970623787506,291,872000000
35,3,9210,-93.5689330065198,291,875000000
35,2,9692,-92.04733803406424,291,884000000
36,0,2899,-88.77191724374141,291,959000000
36,1,5166,-88.36370833968911,291,976000000
36,3,9199,-92.69492403077426,291,978000000
36,2,9668,-92.33676740709404,291,987000000
37,0,2957,-88.28243992671757,292,60000000
37,1,5159,-88.56816747946797,292,65000000
37,3,9172,-93.20270297459362,292,78000000
37,2,9672,-91.8833985985377,292,81000000
38,0,2883,-88.84491838842686,292,159000000
38,1,5161,-88.82068128712845,292,169000000
38,3,9181,-92.9303911031584,292,177000000
38,2,9653,-90.72418533937116,292,185000000
39,0,2951,-88.78890471005515,292,260000000
39,1,5198,-88.34948626506288,292,265000000
39,3,9181,-93.00740400631808,292,277000000
39,2,9667,-91.64881547247636,292,279000000
40,0,2945,-88.42332277091755,292,361000000
40,1,5214,-87.95042321551803,292,368000000
40,3,9162,-93.3141299756025,292,370000000
40,2,9664,-92.35307186189355,292,379000000
41,0,2959,-87.99296312705543,292,461000000
41,1,5160,-88.80149254184919,292,468000000
41,3,9158,-94.06760045347065,292,475000000
41,2,9692,-91.42105542164477,292,481000000
42,0,2976,-87.74788343911378,292,560000000
42,1,5205,-87.64968801938926,292,566000000
42,3,9168,-94.11528874320724,292,569000000
42,2,9688,-92.14410226667287,292,575000000
43,0,2964,-87.94766479353666,292,660000000
43,1,5157,-88.39380465989717,292,662000000
43,3,9145,-93.70612313908607,292,674000000
43,2,9663,-91.61957798977151,292,677000000
44,0,2977,-88.77658273867704,292,760000000
44,1,5134,-88.5098970362151,292,765000000
44,3,9186,-92.90436246059484,292,775000000
44,2,9659,-92.64889340297556,292,779000000
45,0,2918,-88.03317624088685,292,860000000
45,1,5152,-88.87628928933646,292,870000000
45,3,9395,-93.970171525226,292,872000000
45,2,9272,-93.91236992272296,292,880000000
46,0,2966,-87.51196301131944,292,960000000
46,1,5098,-87.9194195996023,292,985000000
46,3,9367,-93.74907943669156,292,990000000
46,2,9267,-94.33257060041689,293,4000000
47,0,2962,-88.47155416878333,293,59000000
47,1,5144,-88.25302687683174,293,71000000
47,3,9400,-94.06084625165,293,81000000
48,0,2948,-88.86044116463962,293,160000000
48,1,5087,-88.7667263415315,293,170000000
48,3,9384,-93.50546802428612,293,173000000
48,2,9268,-93.88717988035546,293,181000000
49,0,2995,-88.25161044897061,293,260000000
49,1,5107,-88.10892202520881,293,268000000
49,3,9394,-93.61415303045318,293,274000000
50,0,2965,-88.14929454613187,293,360000000
50,1,5123,-88.11137263096559,293,366000000
50,3,9365,-94.21834239976076,293,366000000
51,0,2992,-88.64034509122405,293,460000000
51,1,5086,-87.67089034307521,293,467000000
52,0,2956,-87.6579845162735,293,560000000
52,1,5124,-88.61480320532188,293,562000000
52,3,9356,-94.01898201959678,293,568000000
52,2,9280,-94.44301792572251,293,577000000
53,0,2973,-87.95828666198848,293,660000000
53,1,5116,-87.63134322589342,293,665000000
53,3,9351,-93.89587436070148,293,666000000
54,0,2976,-88.06287142635993,293,760000000
54,1,5087,-88.2682532082925,293,771000000
54,3,9385,-93.07083863498208,293,773000000
54,2,9281,-94.221324062146,293,787000000
55,0,3016,-88.50358596774367,293,860000000
55,1,5097,-87.84909693124098,293,862000000
55,3,9370,-93.06915931401797,293,865000000
56,0,2962,-88.00331450778138,293,960000000
56,1,5124,-88.83398495928232,293,963000000
56,3,9353,-93.2190006317285,293,972000000
57,0,3026,-88.03360117069455,294,60000000
57,1,5246,-88.13889075520328,294,67000000
58,0,2993,-88.09900016731108,294,160000000
58,1,5238,-87.96712507157946,294,163000000
59,0,3019,-87.76798239306868,294,260000000
59,1,5217,-88.00316215027998,294,283000000
60,0,3012,-87.76878755912189,294,360000000
60,1,5244,-88.35867750523403,294,369000000
61,0,3051,-88.30771641985694,294,460000000
61,1,5185,-88.68984244900977,294,464000000
61,3,9324,-94.28439550195466,294,466000000
62,0,2990,-87.78407175883193,294,560000000
62,1,5182,-88.66369330143684,294,573000000
62,2,9260,-93.22686460385384,294,575000000
63,0,3068,-88.47298218984847,294,660000000
63,1,5219,-88.26847108388758,294,672000000
63,3,9315,-93.94954605047734,294,677000000
63,2,9253,-93.61173850410644,294,688000000
64,0,3024,-88.65306644291128,294,760000000
64,1,5223,-88.55288668002501,294,764000000
64,2,9239,-93.0022849245117,294,771000000
65,0,3016,-87.71068908914619,294,860000000
65,1,5191,-88.01629561039191,294,868000000
65,3,9316,-94.29161744100251,294,876000000
65,2,9228,-93.57198635814404,294,885000000
66,0,3032,-88.16995931409102,294,960000000
66,1,5206,-88.00820989299959,294,962000000
66,3,9334,-94.40255034305788,294,974000000
66,2,9230,-92.09653191071216,294,976000000
67,0,3070,-87.98163911191035,295,60000000
67,1,5197,-88.33661559081234,295,63000000
67,2,9268,-93.42683846189004,295,78000000
68,0,3034,-88.09515753312445,295,161000000
68,1,5216,-88.06851339628459,295,164000000
68,2,9228,-93.07738863596666,295,166000000
69,0,3069,-88.84477499066438,295,260000000
69,1,5213,-87.70606859348132,295,269000000
69,2,9249,-93.00236866351412,295,271000000
70,0,3074,-88.26712149442734,295,360000000
70,1,5239,-88.43608411577517,295,374000000
70,2,9222,-93.33035879862372,295,382000000
71,0,3074,-87.95977221205008,295,460000000
71,1,5189,-88.21050548521701,295,470000000
71,2,9267,-93.24276353324206,295,474000000
72,0,3045,-87.92989903262263,295,559000000
72,1,5185,-88.13295658337191,295,563000000
72,2,9258,-93.33377897409372,295,574000000
73,0,3105,-87.7065576297241,295,660000000
73,1,5187,-88.13300796499277,295,670000000
73,2,9235,-93.68452583976416,295,678000000
74,0,3062,-88.87899558071332,295,760000000
74,1,5161,-88.45945899732263,295,770000000
74,2,9248,-93.35366759623967,295,773000000
75,0,3118,-87.66725776433377,295,860000000
75,1,5192,-89.02865536241849,295,862000000
75,2,9214,-92.86892738245356,295,874000000
76,0,3072,-87.88670464970659,295,963000000
76,1,5184,-88.24443326888657,295,967000000
76,3,9262,-94.25054553409892,295,969000000
76,2,9220,-93.52544632837952,295,973000000
77,0,3095,-87.83249694871274,296,60000000
77,1,5142,-87.72819095501694,296,68000000
77,2,9251,-93.61482428815678,296,73000000
78,0,3068,-88.10438100361473,296,160000000
78,1,5202,-88.66318860697953,296,164000000
78,2,9248,-93.38000913457616,296,166000000
79,0,3084,-88.02190280829124,296,260000000
79,1,5151,-88.52802956862006,296,267000000
79,3,9330,-94.2421937765265,296,269000000
79,2,9231,-92.551865425834,296,271000000
80,0,3141,-88.57005262832764,296,360000000
80,1,5180,-88.50813485124769,296,362000000
80,2,9248,-93.13399349719668,296,375000000
81,0,3101,-88.24915383600137,296,460000000
81,1,5201,-89.17564615541393,296,467000000
81,2,9251,-92.32995069215788,296,469000000
82,0,3083,-87.72339542162347,296,560000000
82,1,5155,-88.43690293608914,296,571000000
82,2,9204,-92.582382613498,296,573000000
83,0,3105,-88.40144341477513,296,661000000
83,1,5163,-88.08218531441825,296,664000000
83,3,9303,-93.42621609452657,296,666000000
83,2,9200,-94.07058921912578,296,669000000
84,0,3069,-88.8677140208301,296,759000000
84,1,5101,-88.67506856258083,296,769000000
84,2,9219,-93.72180795248984,296,772000000
85,0,3107,-88.23206974512001,296,860000000
85,1,5072,-87.7018359054569,296,862000000
85,2,9216,-93.1922879987766,296,874000000
86,0,3130,-87.72824022761289,296,960000000
86,1,5055,-87.85265450903049,296,964000000
86,2,9218,-93.75221913591174,296,977000000
87,0,3077,-88.13776813331576,297,60000000
87,1,5120,-88.35095128694925,297,66000000
87,2,9234,-92.9088634768683,297,69000000
88,0,3119,-88.24089421150977,297,160000000
88,1,5046,-88.77834425481828,297,163000000
88,2,9222,-92.67130387468778,297,175000000
89,0,3121,-87.66177798116229,297,261000000
89,1,5091,-88.87910142466426,297,265000000
89,3,9331,-93.89560536144982,297,267000000
89,2,9228,-93.33559200076918,297,278000000
90,0,3153,-88.73801970899191,297,361000000
90,1,5060,-87.9035532288459,297,367000000
90,2,9231,-92.94745734730463,297,369000000
91,0,3089,-87.74156118472692,297,460000000
91,1,5076,-88.33893570976873,297,471000000
91,3,9314,-94.04973478014186,297,474000000
91,2,9230,-93.52438260867964,297,483000000
92,0,3098,-88.09734479330699,297,560000000
92,1,5049,-88.43196939002729,297,565000000
92,2,9250,-92.90459340271136,297,575000000
93,0,3143,-88.5568712640656,297,658000000
93,1,5038,-88.35725399289088,297,664000000
93,2,9196,-93.5809583922075,297,675000000
94,0,3132,-88.51347200079675,297,760000000
94,1,5068,-88.88830857102083,297,764000000
94,3,9290,-93.89141686073177,297,767000000
94,2,9190,-92.80586979688488,297,780000000
95,0,3157,-88.33104905347972,297,860000000
95,1,5062,-88.3495042485573,297,867000000
95,2,9191,-93.03303553857624,297,868000000
96,0,3157,-88.62123315502501,297,960000000
96,1,5015,-88.16373659423154,297,967000000
96,3,9300,-93.84693949671724,297,969000000
96,2,9234,-93.6548480727398,297,979000000
97,0,3128,-88.61577332105948,298,60000000
97,1,4976,-87.78972951847072,298,70000000
97,2,9210,-93.11815125515108,298,82000000
98,0,3163,-88.47332784660219,298,160000000
98,1,5043,-88.27147830283535,298,170000000
98,2,9231,-93.14470067802164,298,171000000
99,0,3153,-88.28271776710453,298,261000000
99,1,5032,-87.67801166003441,298,269000000
99,2,9201,-93.62233126382276,298,278000000
100,0,3123,-87.4771705271443,298,360000000
100,1,5023,-88.40776664495388,298,367000000
100,3,9280,-94.24029803868036,298,369000000
100,2,9224,-92.39769798623608,298,380000000
101,0,3140,-88.07182720039324,298,460000000
101,1,5010,-88.07853961948612,298,469000000
101,3,9242,-94.44161960840432,298,475000000
101,2,9215,-92.85310765793592,298,484000000
102,0,3140,-87.64283444259496,298,560000000
102,1,4965,-88.1416986192751,298,563000000
102,2,9194,-93.42246196823324,298,567000000
103,0,3216,-88.00328298009258,298,660000000
103,1,4990,-88.0851862600873,298,669000000
103,2,9190,-93.18765125669758,298,680000000
104,0,3178,-88.07084817840457,298,760000000
104,1,4973,-88.02091056496502,298,771000000
104,3,9245,-94.47020678741984,298,775000000
104,2,9201,-92.61209697819427,298,781000000
105,0,3190,-88.24509348002576,298,860000000
105,1,4993,-89.33890176690792,298,864000000
105,2,9179,-92.7035297678513,298,877000000
106,0,3184,-88.0957389024404,298,960000000
106,1,5010,-88.42070656897081,298,982000000
106,2,9202,-93.17475411925176,298,985000000
107,0,3199,-88.15099525948312,299,60000000
107,1,5030,-88.31588139011896,299,71000000
107,3,9269,-94.07344811848044,299,75000000
107,2,9211,-93.65355796242304,299,79000000
108,0,3216,-88.46084819714372,299,160000000
108,1,4998,-87.7992607207606,299,164000000
108,3,9263,-92.90740920862793,299,166000000
108,2,9209,-93.39280611100342,299,178000000
109,0,3202,-88.12854058699851,299,260000000
109,1,4913,-88.37065058217792,299,267000000
109,3,9245,-93.41079864546852,299,271000000
109,2,9215,-93.22458174152196,299,282000000
110,0,3207,-88.04332832828726,299,360000000
110,1,5011,-87.89435031283757,299,362000000
110,3,9249,-92.8174751535357,299,366000000
110,2,9195,-93.32584079102314,299,378000000
111,0,3220,-87.7048048652525,299,461000000
111,1,4963,-88.25611679158771,299,467000000
111,3,9258,-93.00689691985968,299,478000000
111,2,9196,-93.2038176474854,299,482000000
112,0,3223,-88.7051600534841,299,560000000
112,1,5002,-88.092768715696,299,574000000
112,3,9205,-94.25784657157146,299,576000000
112,2,9182,-93.5163514850959,299,586000000
113,0,3204,-88.50262941536059,299,658000000
